Data;Godzina;Generacja.zrodel.wiatrowych;Generacja.zrodel.fotowoltaicznych
2021-10-08;18;1020,725;454,313
2021-10-08;19;1520,175;32,775
2021-10-08;20;2223,788;0,013
2021-10-08;21;2802,913;0,000
2021-10-08;22;3095,588;0,000
2021-10-08;23;2862,388;0,000
2021-10-08;24;2632,975;0,000
2021-10-09;1;2443,763;0,000
2021-10-09;2;2262,988;0,000
2021-10-09;3;1990,063;0,000
2021-10-09;4;1739,913;0,000
2021-10-09;5;1562,500;0,000
2021-10-09;6;1451,325;0,000
2021-10-09;7;1291,275;1,263
2021-10-09;8;1255,050;102,438
2021-10-09;9;1088,175;584,163
2021-10-09;10;562,075;1353,388
2021-10-09;11;325,963;1969,200
2021-10-09;12;645,788;2411,913
2021-10-09;13;972,138;2611,913
2021-10-09;14;837,750;2589,500
2021-10-09;15;630,650;2325,163
2021-10-09;16;594,575;1844,650
2021-10-09;17;620,163;1240,088
2021-10-09;18;629,475;434,013
2021-10-09;19;860,675;42,913
2021-10-09;20;1290,288;0,000
2021-10-09;21;1566,500;0,000
2021-10-09;22;1741,575;0,000
2021-10-09;23;1803,000;0,000
2021-10-09;24;1683,788;0,000
2021-10-10;1;1530,925;0,000
2021-10-10;2;1304,875;0,000
2021-10-10;3;1096,488;0,000
2021-10-10;4;948,500;0,000
2021-10-10;5;819,300;0,000
2021-10-10;6;762,675;0,000
2021-10-10;7;762,525;0,338
2021-10-10;8;789,538;95,075
2021-10-10;9;792,875;586,225
2021-10-10;10;573,075;1261,000
2021-10-10;11;243,200;1738,888
2021-10-10;12;331,275;2231,413
2021-10-10;13;651,975;2457,913
2021-10-10;14;629,188;2376,475
2021-10-10;15;480,525;2061,438
2021-10-10;16;375,788;1599,950
2021-10-10;17;323,425;1088,863
2021-10-10;18;366,588;429,575
2021-10-10;19;651,300;23,750
2021-10-10;20;1028,525;0,000
2021-10-10;21;1463,200;0,000
2021-10-10;22;1822,438;0,000
2021-10-10;23;2095,850;0,000
2021-10-10;24;2229,325;0,000
2021-10-11;1;2226,638;0,000
2021-10-11;2;2062,150;0,000
2021-10-11;3;1944,000;0,000
2021-10-11;4;2005,238;0,000
2021-10-11;5;1824,713;0,000
2021-10-11;6;1619,575;0,000
2021-10-11;7;1524,063;0,213
2021-10-11;8;1457,325;86,988
2021-10-11;9;1333,538;443,725
2021-10-11;10;1051,163;1084,213
2021-10-11;11;725,125;1621,388
2021-10-11;12;583,288;1900,388
2021-10-11;13;575,900;1919,613
2021-10-11;14;732,238;1790,713
2021-10-11;15;1006,825;1482,800
2021-10-11;16;1233,563;1261,550
2021-10-11;17;1315,400;666,938
2021-10-11;18;1385,463;255,588
2021-10-11;19;1692,700;15,463
2021-10-11;20;2053,063;0,000
2021-10-11;21;2276,400;0,000
2021-10-11;22;2600,013;0,000
2021-10-11;23;2621,163;0,000
2021-10-11;24;2598,588;0,000
2021-10-12;1;2711,775;0,013
2021-10-12;2;2614,050;0,013
2021-10-12;3;2582,863;0,013
2021-10-12;4;2610,038;0,013
2021-10-12;5;2645,413;0,000
2021-10-12;6;2486,138;0,025
2021-10-12;7;2475,663;0,063
2021-10-12;8;2359,125;45,425
2021-10-12;9;2009,900;203,363
2021-10-12;10;1953,650;502,825
2021-10-12;11;1977,550;843,150
2021-10-12;12;1890,038;1039,775
2021-10-12;13;1546,700;1169,750
2021-10-12;14;1318,063;1397,163
2021-10-12;15;1213,338;1354,675
2021-10-12;16;942,175;1050,075
2021-10-12;17;786,925;759,450
2021-10-12;18;786,325;249,363
2021-10-12;19;786,138;12,100
2021-10-12;20;916,550;0,000
2021-10-12;21;1005,425;0,000
2021-10-12;22;1098,875;0,000
2021-10-12;23;1089,213;0,000
2021-10-12;24;1073,975;0,000
2021-10-13;1;1126,175;0,000
2021-10-13;2;1132,038;0,000
2021-10-13;3;1076,175;0,000
2021-10-13;4;1081,850;0,000
2021-10-13;5;1353,263;0,000
2021-10-13;6;1548,425;0,000
2021-10-13;7;1535,738;0,013
2021-10-13;8;1465,538;46,938
2021-10-13;9;1303,550;191,575
2021-10-13;10;912,500;520,125
2021-10-13;11;760,275;973,338
2021-10-13;12;760,663;1300,163
2021-10-13;13;889,313;1279,088
2021-10-13;14;986,825;1308,200
2021-10-13;15;1001,713;1224,675
2021-10-13;16;949,388;896,563
2021-10-13;17;903,238;794,663
2021-10-13;18;758,138;236,400
2021-10-13;19;841,575;9,613
2021-10-13;20;988,475;0,000
2021-10-13;21;1242,275;0,000
2021-10-13;22;1351,375;0,000
2021-10-13;23;1431,675;0,000
2021-10-13;24;1300,413;0,100
2021-10-14;1;1442,338;0,313
2021-10-14;2;1363,638;0,038
2021-10-14;3;1444,225;0,013
2021-10-14;4;1489,738;0,088
2021-10-14;5;1562,325;0,025
2021-10-14;6;1548,663;0,000
2021-10-14;7;1640,025;0,000
2021-10-14;8;1753,763;49,813
2021-10-14;9;1743,538;269,825
2021-10-14;10;1462,238;639,600
2021-10-14;11;1311,875;1117,325
2021-10-14;12;1363,738;1405,750
2021-10-14;13;1525,300;1405,875
2021-10-14;14;1758,438;1391,300
2021-10-14;15;1977,025;1240,200
2021-10-14;16;2072,425;993,188
2021-10-14;17;2082,475;457,613
2021-10-14;18;2146,488;163,063
2021-10-14;19;2249,275;7,200
2021-10-14;20;2551,513;0,000
2021-10-14;21;2873,663;0,000
2021-10-14;22;3120,963;0,050
2021-10-14;23;3186,563;0,063
2021-10-14;24;3360,388;0,100
2021-10-15;1;3421,525;0,088
2021-10-15;2;3533,663;0,000
2021-10-15;3;3638,638;0,088
2021-10-15;4;3758,113;0,088
2021-10-15;5;3825,650;0,000
2021-10-15;6;3881,900;0,000
2021-10-15;7;4086,688;0,063
2021-10-15;8;4258,875;35,188
2021-10-15;9;4348,325;171,925
2021-10-15;10;4460,113;542,325
2021-10-15;11;4670,650;987,825
2021-10-15;12;4786,338;1360,888
2021-10-15;13;4838,350;1565,688
2021-10-15;14;4609,413;1476,338
2021-10-15;15;4145,513;1259,463
2021-10-15;16;3897,688;895,313
2021-10-15;17;3974,063;521,738
2021-10-15;18;3920,388;151,925
2021-10-15;19;3905,063;6,838
2021-10-15;20;3809,950;0,013
2021-10-15;21;3884,525;0,013
2021-10-15;22;3704,075;0,013
2021-10-15;23;3418,525;0,000
2021-10-15;24;3137,713;0,000
2021-10-16;1;2998,725;0,000
2021-10-16;2;2980,700;0,000
2021-10-16;3;2854,163;0,000
2021-10-16;4;2797,913;0,050
2021-10-16;5;2641,913;0,000
2021-10-16;6;2453,913;0,000
2021-10-16;7;2394,513;0,000
2021-10-16;8;2294,875;48,938
2021-10-16;9;2153,688;201,063
2021-10-16;10;1966,250;568,213
2021-10-16;11;1926,988;840,075
2021-10-16;12;1994,113;1332,325
2021-10-16;13;2227,263;1618,350
2021-10-16;14;2335,713;1431,025
2021-10-16;15;2219,025;1103,350
2021-10-16;16;2128,788;921,763
2021-10-16;17;1895,225;434,613
2021-10-16;18;1733,025;164,263
2021-10-16;19;1745,213;4,150
2021-10-16;20;2001,925;0,000
2021-10-16;21;2110,625;0,000
2021-10-16;22;2112,775;0,000
2021-10-16;23;2044,200;0,000
2021-10-16;24;2065,950;0,000
2021-10-17;1;2031,938;0,000
2021-10-17;2;2032,525;0,000
2021-10-17;3;2084,475;0,000
2021-10-17;4;2036,150;0,038
2021-10-17;5;2003,713;0,013
2021-10-17;6;2007,638;0,000
2021-10-17;7;2074,450;0,000
2021-10-17;8;2167,175;48,875
2021-10-17;9;2091,625;209,338
2021-10-17;10;1757,200;580,488
2021-10-17;11;1506,925;923,063
2021-10-17;12;1451,888;1153,013
2021-10-17;13;1585,163;1467,800
2021-10-17;14;1840,538;1411,525
2021-10-17;15;1760,875;1163,450
2021-10-17;16;1579,388;858,675
2021-10-17;17;1514,700;498,375
2021-10-17;18;1593,700;156,675
2021-10-17;19;1895,063;3,475
2021-10-17;20;1969,400;0,025
2021-10-17;21;2021,100;0,063
2021-10-17;22;2018,588;0,038
2021-10-17;23;1947,350;0,000
2021-10-17;24;1810,175;0,000
2021-10-18;1;1671,188;0,000
2021-10-18;2;1488,963;0,000
2021-10-18;3;1398,825;0,000
2021-10-18;4;1325,888;0,000
2021-10-18;5;1199,575;0,000
2021-10-18;6;1062,813;0,000
2021-10-18;7;972,788;0,000
2021-10-18;8;869,400;28,613
2021-10-18;9;659,188;186,350
2021-10-18;10;466,950;493,275
2021-10-18;11;338,825;762,463
2021-10-18;12;354,525;941,488
2021-10-18;13;412,738;1103,738
2021-10-18;14;492,938;872,013
2021-10-18;15;594,875;843,738
2021-10-18;16;601,125;579,338
2021-10-18;17;528,163;327,250
2021-10-18;18;566,013;94,500
2021-10-18;19;644,425;1,988
2021-10-18;20;733,675;0,000
2021-10-18;21;853,700;0,000
2021-10-18;22;906,025;0,000
2021-10-18;23;873,313;0,000
2021-10-18;24;899,238;0,000
2021-10-19;1;789,250;0,000
2021-10-19;2;758,288;0,000
2021-10-19;3;778,825;0,025
2021-10-19;4;753,100;0,000
2021-10-19;5;851,913;0,000
2021-10-19;6;916,075;0,000
2021-10-19;7;1046,863;0,000
2021-10-19;8;1349,900;37,275
2021-10-19;9;1414,150;239,425
2021-10-19;10;1375,013;565,650
2021-10-19;11;1048,000;1050,588
2021-10-19;12;813,625;1394,600
2021-10-19;13;876,688;1599,425
2021-10-19;14;969,250;1723,413
2021-10-19;15;1128,613;1529,700
2021-10-19;16;1417,750;1050,663
2021-10-19;17;1718,075;564,625
2021-10-19;18;2252,250;186,300
2021-10-19;19;2911,150;4,488
2021-10-19;20;3182,975;0,013
2021-10-19;21;3377,075;0,013
2021-10-19;22;3602,650;0,000
2021-10-19;23;3646,275;0,000
2021-10-19;24;3796,775;0,063
2021-10-20;1;3795,788;0,038
2021-10-20;2;3957,463;0,000
2021-10-20;3;4145,763;0,063
2021-10-20;4;4331,638;0,063
2021-10-20;5;4480,125;0,063
2021-10-20;6;4619,463;0,075
2021-10-20;7;4630,663;0,013
2021-10-20;8;4692,400;30,000
2021-10-20;9;4661,613;149,100
2021-10-20;10;4604,713;494,300
2021-10-20;11;4721,288;867,400
2021-10-20;12;4704,350;1280,438
2021-10-20;13;4961,875;1616,425
2021-10-20;14;5135,600;1628,488
2021-10-20;15;5221,813;1364,100
2021-10-20;16;5324,138;965,250
2021-10-20;17;5469,938;577,413
2021-10-20;18;5610,100;156,913
2021-10-20;19;5644,725;3,675
2021-10-20;20;5684,175;0,000
2021-10-20;21;5639,013;0,000
2021-10-20;22;5597,475;0,013
2021-10-20;23;5449,738;0,113
2021-10-20;24;5311,113;0,075
2021-10-21;1;5159,300;0,000
2021-10-21;2;5048,038;0,000
2021-10-21;3;4976,800;0,000
2021-10-21;4;4956,600;0,000
2021-10-21;5;4772,313;0,000
2021-10-21;6;4757,950;0,000
2021-10-21;7;4721,613;0,000
2021-10-21;8;4979,838;41,000
2021-10-21;9;5255,863;166,763
2021-10-21;10;5508,600;423,013
2021-10-21;11;5436,813;696,813
2021-10-21;12;5381,463;1096,450
2021-10-21;13;5349,900;1050,525
2021-10-21;14;5237,350;1049,325
2021-10-21;15;4995,050;827,238
2021-10-21;16;4744,463;626,525
2021-10-21;17;4947,863;363,775
2021-10-21;18;5281,125;133,750
2021-10-21;19;5262,900;2,025
2021-10-21;20;5256,150;0,063
2021-10-21;21;5380,913;0,063
2021-10-21;22;5452,838;0,000
2021-10-21;23;5388,238;0,000
2021-10-21;24;5516,775;0,000
2021-10-22;1;5557,550;0,013
2021-10-22;2;5569,688;0,063
2021-10-22;3;5647,963;0,075
2021-10-22;4;5564,538;0,000
2021-10-22;5;5500,825;0,000
2021-10-22;6;5422,725;0,000
2021-10-22;7;5357,313;0,013
2021-10-22;8;5314,550;45,763
2021-10-22;9;5284,025;267,400
2021-10-22;10;5425,800;749,763
2021-10-22;11;5591,263;1288,088
2021-10-22;12;5699,638;1532,725
2021-10-22;13;5761,713;1727,538
2021-10-22;14;5807,150;1600,800
2021-10-22;15;5839,938;1290,188
2021-10-22;16;5853,450;820,813
2021-10-22;17;5774,588;407,363
2021-10-22;18;5437,963;81,575
2021-10-22;19;5407,638;1,150
2021-10-22;20;5392,475;0,338
2021-10-22;21;5327,825;0,188
2021-10-22;22;5255,938;0,413
2021-10-22;23;5089,150;0,038
2021-10-22;24;5077,788;0,000
2021-10-23;1;5076,388;0,000
2021-10-23;2;5146,538;0,000
2021-10-23;3;4960,338;0,000
2021-10-23;4;5062,388;0,000
2021-10-23;5;5105,563;0,000
2021-10-23;6;5136,238;0,000
2021-10-23;7;5193,613;0,088
2021-10-23;8;5121,250;43,675
2021-10-23;9;5003,575;170,675
2021-10-23;10;4892,175;538,063
2021-10-23;11;4826,963;907,763
2021-10-23;12;4794,138;1173,175
2021-10-23;13;4683,513;1222,300
2021-10-23;14;4386,363;1108,063
2021-10-23;15;4230,438;917,800
2021-10-23;16;3940,925;911,763
2021-10-23;17;3274,225;525,225
2021-10-23;18;2865,800;130,988
2021-10-23;19;2755,838;1,950
2021-10-23;20;2708,738;0,000
2021-10-23;21;2537,638;0,000
2021-10-23;22;2278,925;0,000
2021-10-23;23;1979,825;0,000
2021-10-23;24;1789,838;0,000
2021-10-24;1;1623,900;0,000
2021-10-24;2;1483,800;0,000
2021-10-24;3;1333,800;0,000
2021-10-24;4;1142,200;0,000
2021-10-24;5;986,725;0,000
2021-10-24;6;831,050;0,000
2021-10-24;7;666,088;0,000
2021-10-24;8;592,125;40,088
2021-10-24;9;520,025;213,125
2021-10-24;10;439,013;824,200
2021-10-24;11;314,388;1454,850
2021-10-24;12;224,975;1919,713
2021-10-24;13;250,838;1970,200
2021-10-24;14;382,725;1838,175
2021-10-24;15;471,525;1763,450
2021-10-24;16;457,113;1269,225
2021-10-24;17;466,225;668,888
2021-10-24;18;672,363;144,475
2021-10-24;19;1094,225;1,488
2021-10-24;20;1766,450;0,025
2021-10-24;21;2210,300;0,000
2021-10-24;22;2573,625;0,000
2021-10-24;23;2745,013;0,000
2021-10-24;24;2910,575;0,038
2021-10-25;1;3228,388;0,038
2021-10-25;2;3329,925;0,075
2021-10-25;3;3396,900;0,000
2021-10-25;4;3386,888;0,000
2021-10-25;5;3386,800;0,000
2021-10-25;6;3453,713;0,000
2021-10-25;7;3510,613;0,000
2021-10-25;8;3558,463;36,188
2021-10-25;9;3424,500;326,888
2021-10-25;10;2720,025;1064,925
2021-10-25;11;1944,400;1666,838
2021-10-25;12;1613,200;2120,663
2021-10-25;13;1462,175;2292,775
2021-10-25;14;1532,750;2229,925
2021-10-25;15;1665,425;1975,125
2021-10-25;16;1628,888;1481,700
2021-10-25;17;1639,413;750,613
2021-10-25;18;2094,750;169,600
2021-10-25;19;2629,050;1,063
2021-10-25;20;2969,238;0,000
2021-10-25;21;3355,975;0,000
2021-10-25;22;3460,475;0,000
2021-10-25;23;3326,900;0,000
2021-10-25;24;3133,075;0,000
2021-10-26;1;2905,013;0,000
2021-10-26;2;2709,113;0,025
2021-10-26;3;2631,375;0,013
2021-10-26;4;2614,338;0,038
2021-10-26;5;2623,388;0,013
2021-10-26;6;2694,775;0,088
2021-10-26;7;2806,363;0,000
2021-10-26;8;2791,913;34,325
2021-10-26;9;2581,663;228,788
2021-10-26;10;2092,813;717,700
2021-10-26;11;1514,438;1270,113
2021-10-26;12;1207,563;1533,338
2021-10-26;13;1112,888;1780,638
2021-10-26;14;1095,738;1611,888
2021-10-26;15;1104,113;1196,738
2021-10-26;16;1174,750;744,263
2021-10-26;17;1450,463;422,275
2021-10-26;18;1750,150;104,825
2021-10-26;19;2035,763;0,563
2021-10-26;20;2309,525;0,000
2021-10-26;21;2490,588;0,000
2021-10-26;22;2548,650;0,000
2021-10-26;23;2521,150;0,000
2021-10-26;24;2525,088;0,000
2021-10-27;1;2593,913;0,000
2021-10-27;2;2604,188;0,000
2021-10-27;3;2558,625;0,000
2021-10-27;4;2423,688;0,000
2021-10-27;5;2292,900;0,013
2021-10-27;6;2235,688;0,038
2021-10-27;7;2350,513;0,000
2021-10-27;8;2483,775;24,888
2021-10-27;9;2595,913;183,400
2021-10-27;10;2558,238;596,475
2021-10-27;11;2411,750;1038,625
2021-10-27;12;2518,275;1382,525
2021-10-27;13;2739,925;1530,363
2021-10-27;14;2851,388;1537,025
2021-10-27;15;3014,950;1296,888
2021-10-27;16;2944,850;875,588
2021-10-27;17;2988,463;388,638
2021-10-27;18;3173,425;74,375
2021-10-27;19;3325,738;0,575
2021-10-27;20;3410,500;0,100
2021-10-27;21;3435,150;0,038
2021-10-27;22;3295,138;0,000
2021-10-27;23;3035,375;0,038
2021-10-27;24;2817,463;0,013
2021-10-28;1;2577,588;0,013
2021-10-28;2;2290,675;0,063
2021-10-28;3;2139,625;0,038
2021-10-28;4;1921,913;0,063
2021-10-28;5;1729,350;0,063
2021-10-28;6;1504,025;0,038
2021-10-28;7;1515,950;0,050
2021-10-28;8;1579,288;24,175
2021-10-28;9;1539,988;114,050
2021-10-28;10;1345,275;461,463
2021-10-28;11;974,575;917,013
2021-10-28;12;882,800;1367,588
2021-10-28;13;870,675;1581,288
2021-10-28;14;789,875;1606,188
2021-10-28;15;619,850;1407,313
2021-10-28;16;499,300;1073,013
2021-10-28;17;514,525;605,013
2021-10-28;18;956,988;99,563
2021-10-28;19;1784,575;0,563
2021-10-28;20;2475,550;0,000
2021-10-28;21;2939,663;0,000
2021-10-28;22;3228,138;0,000
2021-10-28;23;3392,075;0,000
2021-10-28;24;3389,338;0,000
2021-10-29;1;3308,575;0,000
2021-10-29;2;3148,388;0,000
2021-10-29;3;3244,175;0,000
2021-10-29;4;3277,650;0,000
2021-10-29;5;3324,538;0,000
2021-10-29;6;3207,150;0,000
2021-10-29;7;3192,500;0,000
2021-10-29;8;3366,038;26,638
2021-10-29;9;3166,875;225,838
2021-10-29;10;2463,513;854,363
2021-10-29;11;1593,563;1481,725
2021-10-29;12;1243,788;1895,475
2021-10-29;13;1181,963;2089,800
2021-10-29;14;1254,350;2048,100
2021-10-29;15;1313,675;1754,825
2021-10-29;16;1362,788;1244,838
2021-10-29;17;1651,513;589,350
2021-10-29;18;2500,150;89,813
2021-10-29;19;3549,463;0,288
2021-10-29;20;3999,863;0,000
2021-10-29;21;4151,500;0,000
2021-10-29;22;4086,025;0,000
2021-10-29;23;3970,850;0,000
2021-10-29;24;4125,738;0,000
2021-10-30;1;4065,375;0,000
2021-10-30;2;3881,175;0,000
2021-10-30;3;3796,138;0,000
2021-10-30;4;3877,613;0,000
2021-10-30;5;3841,925;0,000
2021-10-30;6;3773,563;0,000
2021-10-30;7;3531,025;0,000
2021-10-30;8;3375,400;21,950
2021-10-30;9;3212,163;220,088
2021-10-30;10;2542,475;871,850
2021-10-30;11;1648,188;1436,050
2021-10-30;12;1208,088;1836,500
2021-10-30;13;1242,650;1971,513
2021-10-30;14;1508,363;1950,225
2021-10-30;15;1847,063;1668,413
2021-10-30;16;2123,725;1184,050
2021-10-30;17;2792,213;549,213
2021-10-30;18;3742,738;89,838
2021-10-30;19;4304,050;0,863
2021-10-30;20;4632,663;0,000
2021-10-30;21;4932,525;0,000
2021-10-30;22;4883,463;0,000
2021-10-30;23;4738,513;0,000
2021-10-30;24;4727,013;0,000
2021-10-31;1;4666,288;0,000
2021-10-31;2;4736,813;0,000
2021-10-31;2A;4627,663;0,000
2021-10-31;3;4404,425;0,000
2021-10-31;4;4273,850;0,000
2021-10-31;5;4038,713;0,000
2021-10-31;6;3912,725;0,013
2021-10-31;7;3836,313;17,638
2021-10-31;8;3631,588;193,575
2021-10-31;9;2797,038;746,475
2021-10-31;10;1792,863;1242,238
2021-10-31;11;1159,075;1613,725
2021-10-31;12;835,113;1863,425
2021-10-31;13;666,463;1895,825
2021-10-31;14;694,188;1658,438
2021-10-31;15;769,888;1107,800
2021-10-31;16;1126,950;511,388
2021-10-31;17;2136,988;74,063
2021-10-31;18;3101,438;0,175
2021-10-31;19;3820,800;0,000
2021-10-31;20;4241,313;0,000
2021-10-31;21;4417,338;0,000
2021-10-31;22;4391,750;0,150
2021-10-31;23;4299,763;0,000
2021-10-31;24;4321,000;0,000
2021-11-01;1;4383,250;0,000
2021-11-01;2;4374,250;0,000
2021-11-01;3;4444,938;0,000
2021-11-01;4;4347,125;0,000
2021-11-01;5;4305,150;0,000
2021-11-01;6;4224,763;0,000
2021-11-01;7;4282,225;17,500
2021-11-01;8;4138,825;184,288
2021-11-01;9;3439,200;755,988
2021-11-01;10;2585,063;1358,538
2021-11-01;11;2108,125;1770,613
2021-11-01;12;1798,888;1944,225
2021-11-01;13;1618,600;1814,025
2021-11-01;14;1282,675;1475,325
2021-11-01;15;1073,588;996,313
2021-11-01;16;1134,450;415,025
2021-11-01;17;1431,925;39,750
2021-11-01;18;1737,050;0,038
2021-11-01;19;1981,550;0,025
2021-11-01;20;2038,413;0,038
2021-11-01;21;1971,225;0,100
2021-11-01;22;1849,063;0,038
2021-11-01;23;1591,650;0,088
2021-11-01;24;1333,000;0,038
2021-11-02;1;1254,875;0,000
2021-11-02;2;1268,950;0,000
2021-11-02;3;1302,163;0,038
2021-11-02;4;1311,738;0,013
2021-11-02;5;1356,988;0,000
2021-11-02;6;1442,125;0,000
2021-11-02;7;1425,400;10,013
2021-11-02;8;1381,175;101,138
2021-11-02;9;1271,713;244,300
2021-11-02;10;1199,675;417,075
2021-11-02;11;1218,788;563,563
2021-11-02;12;1203,825;506,188
2021-11-02;13;1190,863;474,625
2021-11-02;14;1163,313;370,425
2021-11-02;15;1272,475;249,313
2021-11-02;16;1391,063;119,350
2021-11-02;17;1393,138;17,400
2021-11-02;18;1356,388;0,088
2021-11-02;19;1280,513;0,000
2021-11-02;20;1157,825;0,063
2021-11-02;21;1105,025;0,038
2021-11-02;22;1059,025;0,000
2021-11-02;23;1012,588;0,000
2021-11-02;24;955,625;0,000
2021-11-03;1;875,650;0,000
2021-11-03;2;928,563;0,000
2021-11-03;3;947,763;0,000
2021-11-03;4;1000,875;0,000
2021-11-03;5;1076,338;0,000
2021-11-03;6;1135,663;0,025
2021-11-03;7;1191,263;8,375
2021-11-03;8;1197,263;114,175
2021-11-03;9;942,175;475,475
2021-11-03;10;639,975;907,438
2021-11-03;11;649,425;1282,875
2021-11-03;12;685,963;1487,213
2021-11-03;13;618,963;1481,750
2021-11-03;14;633,088;1323,050
2021-11-03;15;603,963;995,538
2021-11-03;16;584,500;348,575
2021-11-03;17;794,338;33,475
2021-11-03;18;1136,788;0,100
2021-11-03;19;1559,638;0,038
2021-11-03;20;1753,475;0,000
2021-11-03;21;1890,275;0,013
2021-11-03;22;1948,275;0,088
2021-11-03;23;1887,688;0,000
2021-11-03;24;1899,338;0,000
2021-11-04;1;1964,625;0,000
2021-11-04;2;2028,638;0,000
2021-11-04;3;2150,788;0,000
2021-11-04;4;2306,025;0,000
2021-11-04;5;2510,400;0,000
2021-11-04;6;2647,138;0,300
2021-11-04;7;2881,438;4,688
2021-11-04;8;3137,388;75,563
2021-11-04;9;3071,238;175,113
2021-11-04;10;2949,763;341,275
2021-11-04;11;2954,913;500,288
2021-11-04;12;3250,875;471,550
2021-11-04;13;3460,600;625,950
2021-11-04;14;4064,563;437,175
2021-11-04;15;4416,238;335,300
2021-11-04;16;4388,713;224,938
2021-11-04;17;4611,550;28,238
2021-11-04;18;4578,788;0,388
2021-11-04;19;4743,388;0,113
2021-11-04;20;5119,313;0,025
2021-11-04;21;5145,913;0,000
2021-11-04;22;4920,263;0,000
2021-11-04;23;4732,650;0,050
2021-11-04;24;4705,988;0,025
2021-11-05;1;4740,750;0,000
2021-11-05;2;4757,575;0,000
2021-11-05;3;4684,513;0,000
2021-11-05;4;4769,500;0,000
2021-11-05;5;4865,250;0,050
2021-11-05;6;5062,375;0,000
2021-11-05;7;5470,100;11,538
2021-11-05;8;5400,250;103,688
2021-11-05;9;5182,538;309,038
2021-11-05;10;4829,313;583,000
2021-11-05;11;4516,750;723,875
2021-11-05;12;4230,575;830,600
2021-11-05;13;4103,725;837,775
2021-11-05;14;3609,963;708,800
2021-11-05;15;3173,450;509,375
2021-11-05;16;3008,138;219,713
2021-11-05;17;3018,963;19,388
2021-11-05;18;3020,538;0,038
2021-11-05;19;3121,688;0,013
2021-11-05;20;3213,900;0,013
2021-11-05;21;3588,363;0,000
2021-11-05;22;3780,500;0,025
2021-11-05;23;4008,275;0,000
2021-11-05;24;4169,888;0,000
2021-11-06;1;4442,925;0,000
2021-11-06;2;4616,313;0,013
2021-11-06;3;4613,338;0,063
2021-11-06;4;4621,813;0,050
2021-11-06;5;4677,263;0,000
2021-11-06;6;4697,163;0,013
2021-11-06;7;4716,650;4,088
2021-11-06;8;4689,075;83,838
2021-11-06;9;4679,175;404,525
2021-11-06;10;4584,638;789,300
2021-11-06;11;4639,350;1046,088
2021-11-06;12;4762,388;1177,338
2021-11-06;13;4803,288;1142,225
2021-11-06;14;4627,388;941,400
2021-11-06;15;4300,075;537,575
2021-11-06;16;3932,438;230,425
2021-11-06;17;3715,863;24,425
2021-11-06;18;3755,238;0,038
2021-11-06;19;3957,138;0,013
2021-11-06;20;4159,200;0,013
2021-11-06;21;4260,150;0,000
2021-11-06;22;4321,638;0,063
2021-11-06;23;4539,000;0,038
2021-11-06;24;4502,638;0,088
2021-11-07;1;4363,525;0,088
2021-11-07;2;4399,600;0,000
2021-11-07;3;4472,263;0,000
2021-11-07;4;4706,288;0,000
2021-11-07;5;4933,050;0,000
2021-11-07;6;5160,663;0,000
2021-11-07;7;5279,450;4,013
2021-11-07;8;5328,338;114,525
2021-11-07;9;5408,163;344,313
2021-11-07;10;5416,750;636,888
2021-11-07;11;5366,638;847,988
2021-11-07;12;5230,938;1052,675
2021-11-07;13;5286,500;848,613
2021-11-07;14;5067,888;544,175
2021-11-07;15;4925,100;338,188
2021-11-07;16;4789,738;167,238
2021-11-07;17;4526,338;18,763
2021-11-07;18;4486,625;0,000
2021-11-07;19;4543,288;0,025
2021-11-07;20;4284,738;0,025
2021-11-07;21;4138,025;0,025
2021-11-07;22;3950,500;0,025
2021-11-07;23;3908,175;0,000
2021-11-07;24;3762,650;0,000
2021-11-08;1;3578,813;0,063
2021-11-08;2;3526,388;0,063
2021-11-08;3;3398,425;0,050
2021-11-08;4;3189,100;0,000
2021-11-08;5;2950,688;0,013
2021-11-08;6;2835,875;0,100
2021-11-08;7;2672,463;2,250
2021-11-08;8;2545,750;70,838
2021-11-08;9;2164,575;204,375
2021-11-08;10;1941,225;381,250
2021-11-08;11;1706,388;638,925
2021-11-08;12;1560,025;788,963
2021-11-08;13;1368,700;800,038
2021-11-08;14;1272,663;637,325
2021-11-08;15;1228,375;435,625
2021-11-08;16;1214,850;159,875
2021-11-08;17;1246,188;11,175
2021-11-08;18;1214,438;0,000
